economic_exposure_family_id,economic_exposure_name,rotation_role,competition_pool,parent_exposure,preferred_or_alternate,ISIN,ticker,expected_exchange,expected_MIC,listing_currency,GBP_GBX_unit,issuer,structure,LSE_current_status,UK_retail_disclosure_status,public_ISA_rules_status,public_evidence_URLs,public_evidence_date,public_evidence_confidence,IBKR_contract_status,IBKR_contract_id,IBKR_exchange_found,IBKR_symbol_found,IBKR_quote_status,IBKR_ISA_purchase_status,verification_notes,listing_id,share_class_id,selectable_flag,benchmark_only_flag,warning
GOLD,"Unleveraged gold exposure, preferring physically backed implementations",DEFENSIVE_REFERENCE,POOL_DEFENSIVE_REAL_ASSETS,NOT_APPLICABLE,PREFERRED,IE00B4ND3602,SGLN,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical metal,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://www.ishares.com/gls-download/literature/kiid/uk_priips-ishares-physical-gold-etc-gb-ie00b4nd3602-en.pdf;https://www.londonstockexchange.com/stock/SGLN/ishares/company-page,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-61890D1B5CAFF250,SC-4E66F21CCAAD145F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
INDIA,Broad Indian equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EMERGING_MARKETS,ALTERNATE,IE00BZCQB185,NDIA,London Stock Exchange,XLON,USD,USD,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D15%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-B0C138D1C67C1A59,SC-70A288737D0AD418,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
INDIA,Broad Indian equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EMERGING_MARKETS,PREFERRED,IE00BZCQB185,IIND,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D15%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-A24B3C7F925C7F36,SC-70A288737D0AD418,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
JAPAN,Broad Japanese equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,GLOBAL_DEVELOPED_WORLD,ALTERNATE,IE00B02KXH56,IJPU,London Stock Exchange,XLON,USD,USD,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-japan-ucits-etf-dist-gb-ie00b02kxh56-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-45C0ABDA7E8CDDA7,SC-B0C74B9486C62C24,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
JAPAN,Broad Japanese equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,GLOBAL_DEVELOPED_WORLD,PREFERRED,IE00B02KXH56,IJPN,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-japan-ucits-etf-dist-gb-ie00b02kxh56-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-3BF8BE429D6B3596,SC-B0C74B9486C62C24,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
JAPAN_EUR_HEDGED,Broad Japanese equities hedged to EUR,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,JAPAN,PREFERRED,IE00B42Z5J44,IJPE,London Stock Exchange,XLON,EUR,EUR,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-japan-eur-hedged-ucits-etf-acc-gb-ie00b42z5j44-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-83FA764F3B945C5A,SC-BA0D6982CE0F2ED7,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
JAPAN_GBP_HEDGED,Broad Japanese equities hedged to GBP,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,JAPAN,PREFERRED,IE00B7XYN974,IJPH,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-japan-gbp-hedged-ucits-etf-acc-gb-ie00b7xyn974-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-5574D2A8F5ED6F6F,SC-6CF03E26B15012DA,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
SILVER_PHYSICAL,Unleveraged silver exposure,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_REAL_ASSETS,NOT_APPLICABLE,ALTERNATE,JE00B1VS3333,PHAG,London Stock Exchange,XLON,USD,USD,WISDOMTREE,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D16%26page%3D2%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-93528E69A16F8C68,SC-55359FD5CE6DBAE7,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
SILVER_PHYSICAL,Unleveraged silver exposure,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_REAL_ASSETS,NOT_APPLICABLE,PREFERRED,JE00B1VS3333,PHSP,London Stock Exchange,XLON,GBP,GBX,WISDOMTREE,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D16%26page%3D2%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-83DFF4370C421036,SC-55359FD5CE6DBAE7,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
SOUTH_KOREA,Broad South Korean equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EMERGING_MARKETS,ALTERNATE,IE00B0M63391,IDKO,London Stock Exchange,XLON,USD,USD,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-korea-ucits-etf-dist-gb-ie00b0m63391-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-49A084A74A221348,SC-304BF9EE56963C20,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
SOUTH_KOREA,Broad South Korean equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EMERGING_MARKETS,PREFERRED,IE00B0M63391,IKOR,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-korea-ucits-etf-dist-gb-ie00b0m63391-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-3A0970FE97A0DCB8,SC-304BF9EE56963C20,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
TAIWAN,Broad Taiwanese equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EMERGING_MARKETS,ALTERNATE,IE00B0M63623,IDTW,London Stock Exchange,XLON,USD,USD,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-taiwan-ucits-etf-usd-dist-gb-ie00b0m63623-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-A6BC126B12C8ACC1,SC-75B52398E4F71DE5,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
TAIWAN,Broad Taiwanese equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EMERGING_MARKETS,PREFERRED,IE00B0M63623,ITWN,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-taiwan-ucits-etf-usd-dist-gb-ie00b0m63623-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-F66FA10B356B8DDE,SC-75B52398E4F71DE5,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_BROAD_MARKET,Broad UK equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,EUROPE_BROAD,ALTERNATE,IE0003RA2ZR3,FASA,London Stock Exchange,XLON,GBP,GBX,INVESCO,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D10%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-16761B7C4D8B6157,SC-27193B1490ED3E99,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_BROAD_MARKET,Broad UK equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,EUROPE_BROAD,PREFERRED,IE00B539F030,CSUK,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-uk-ucits-etf-gbp-acc-gb-ie00b539f030-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-631BAE4786CE24EF,SC-476DC9BF5F11A9FB,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_GILTS_ALL,Broad UK government bonds,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_FIXED_INCOME,NOT_APPLICABLE,ALTERNATE,IE0003MKK4H3,GBPG,London Stock Exchange,XLON,GBP,GBX,GOLDMAN SACHS ETF ICAV,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D6%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-11B8B2C39D890FE3,SC-9162356DDDDCF750,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_GILTS_ALL,Broad UK government bonds,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_FIXED_INCOME,NOT_APPLICABLE,PREFERRED,IE00B1FZSB30,IGLT,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D13%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-uk-gilts-ucits-etf-gbp-dist-gb-ie00b1fzsb30-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-A47A3AF3D5A6EDBC,SC-747A8A28A128A1D5,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_GILTS_SHORT,Short-duration UK government bonds,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_FIXED_INCOME,UK_GILTS_ALL,ALTERNATE,IE000RCMNFR9,IGL5,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D14%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-D63578665A77383E,SC-0094B800ED9B8E0E,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_GILTS_SHORT,Short-duration UK government bonds,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_FIXED_INCOME,UK_GILTS_ALL,PREFERRED,IE00B4WXJK79,IGLS,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D14%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-uk-gilts-0-5yr-ucits-etf-gbp-dist-gb-ie00b4wxjk79-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-16F263797C9D1364,SC-C08D34CCD7465C09,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_LARGE_CAP,UK large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,UK_BROAD_MARKET,ALTERNATE,IE0005042456,ISFU,London Stock Exchange,XLON,USD,USD,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-ftse-100-ucits-etf-gbp-dist-gb-ie0005042456-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-914DA305EAD4307B,SC-066427AC4EBC84E4,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_LARGE_CAP,UK large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,UK_BROAD_MARKET,PREFERRED,IE0005042456,ISF,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-ftse-100-ucits-etf-gbp-dist-gb-ie0005042456-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-649F8455DB6E4730,SC-066427AC4EBC84E4,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_MID_CAP,UK mid-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,UK_BROAD_MARKET,ALTERNATE,IE00BFMXVQ44,VMIG,London Stock Exchange,XLON,GBP,GBX,VANGUARD,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-0EBB6D5AB0CE0451,SC-964056ABDA173DF8,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_MID_CAP,UK mid-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,UK_BROAD_MARKET,PREFERRED,IE00B00FV128,MIDD,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-ftse-250-ucits-etf-gbp-dist-gb-ie00b00fv128-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-57078DB5D1749EED,SC-B8051CEB44098511,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
UK_SMALL_CAP,UK small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,UK_BROAD_MARKET,PREFERRED,IE00B3VWLG82,CUKS,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-uk-small-cap-ucits-etf-gbp-acc-gb-ie00b3vwlg82-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-E824C151A81FFD7F,SC-255FD21F2D071C9A,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
USD_OVERNIGHT_CASH,US-dollar overnight-rate exposure,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_CASH_LIKE,NOT_APPLICABLE,ALTERNATE,IE000L00POB4,XONS,London Stock Exchange,XLON,GBP,GBX,INVESCO,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D12%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-18C7B2A4E53599C0,SC-BEDCD9475D3DD476,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
USD_OVERNIGHT_CASH,US-dollar overnight-rate exposure,DEFENSIVE_REFERENCE,POOL_DEFENSIVE_CASH_LIKE,NOT_APPLICABLE,PREFERRED,IE00069Q7MY9,DCSH,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-696E306CBCC64E0F,SC-1F68912EB4A7961F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_AEROSPACE_DEFENCE,United States aerospace and defence,THEME_ROTATION,POOL_US_THEMES,GLOBAL_INDUSTRIALS,ALTERNATE,IE000KDY10O3,GIJO,LONDON STOCK EXCHANGE,XLON,USD,USD,HANETF,UCITS_ETF,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://hanetf.com/fund/gijo-future-of-us-defence-etf/,2026-08-22,HIGH_PRIMARY_ISSUER_AND_EXACT_ACTIVE_CATALOGUE,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,A2RLIST-616E9D07F3AAC07D,A2RSC-D74DFB9301F75B50,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_AEROSPACE_DEFENCE,United States aerospace and defence,THEME_ROTATION,POOL_US_THEMES,GLOBAL_INDUSTRIALS,PREFERRED,IE000KDY10O3,SEAL,LONDON STOCK EXCHANGE,XLON,GBP,GBX,HANETF,UCITS_ETF,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://hanetf.com/fund/gijo-future-of-us-defence-etf/,2026-08-22,HIGH_PRIMARY_ISSUER_AND_EXACT_ACTIVE_CATALOGUE,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,A2RLIST-F829333712EE3126,A2RSC-D74DFB9301F75B50,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
