signal_date,execution_date,rank,economic_exposure_family_id,economic_exposure_name,RS63,RS126,RS252,rank_RS63,rank_RS126,rank_RS252,composite_score,research_maturity,parent_sector,geography,industry,theme,warning
2026-02-27,2026-03-02,5,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.16362241374510944,0.35275243401793266,0.4905390782606698,0.8,0.84,0.782608695652174,0.807536231884058,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,2026-04-01,1,GLOBAL_OIL_GAS,Global oil and gas equities,0.4679508634328877,0.45271919113737424,0.18686450107775232,1.0,1.0,0.6666666666666666,0.8888888888888888,MATURE,GLOBAL_ENERGY,GLOBAL,OIL_AND_GAS,OIL_AND_GAS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,2026-04-01,2,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.22170662517158357,0.13150320302657859,0.7467897779842882,0.92,0.68,0.9583333333333334,0.8527777777777777,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,2026-04-01,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.13318580636329425,0.2953287434394887,0.7009132006687528,0.72,0.96,0.875,0.8516666666666666,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,2026-04-01,4,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.09499006269383492,0.25221991263081645,0.9798836869789818,0.6,0.92,1.0,0.8399999999999999,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,2026-04-01,5,GLOBAL_SOLAR,Solar-energy value chain,0.1452466950984097,0.22416081990010928,0.49795718179531523,0.84,0.88,0.7916666666666666,0.8372222222222221,DEVELOPING,GLOBAL_CLEAN_ENERGY,GLOBAL,RENEWABLE_ENERGY,SOLAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,2026-05-01,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.19818597393801562,0.35089844931751535,0.9150691272306448,1.0,0.96,1.0,0.9866666666666666,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,2026-05-01,2,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.17089550210762416,0.37532713217651126,0.8832402967212258,0.92,1.0,0.9583333333333334,0.9594444444444443,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,2026-05-01,3,GLOBAL_OIL_GAS,Global oil and gas equities,0.19134276085975688,0.3502134067861691,0.19142584024710008,0.96,0.92,0.7083333333333334,0.8627777777777776,MATURE,GLOBAL_ENERGY,GLOBAL,OIL_AND_GAS,OIL_AND_GAS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,2026-05-01,4,GLOBAL_CLEAN_ENERGY,Clean-energy value chain,0.11739732163779837,0.16019945165812377,0.5112376334290565,0.88,0.8,0.75,0.81,MATURE,GLOBAL_UTILITIES,GLOBAL,RENEWABLE_ENERGY,CLEAN_ENERGY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,2026-05-01,5,GLOBAL_SOLAR,Solar-energy value chain,0.01603968838034353,0.11032806332888767,0.5538177605708761,0.68,0.72,0.8333333333333334,0.7444444444444445,DEVELOPING,GLOBAL_CLEAN_ENERGY,GLOBAL,RENEWABLE_ENERGY,SOLAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,2026-06-01,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.3775152409620295,0.7008151875066806,1.1168502881874236,1.0,1.0,1.0,1.0,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,2026-06-01,2,GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,0.34379995977610545,0.3690274060644434,0.5197131803137891,0.9615384615384616,0.92,0.84,0.9071794871794872,NEW,GLOBAL_TECHNOLOGY,GLOBAL,COMPUTING,QUANTUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,2026-06-01,3,GLOBAL_SOLAR,Solar-energy value chain,0.153505638255802,0.393956869735419,0.7708857845746637,0.8076923076923077,0.96,0.88,0.8825641025641026,DEVELOPING,GLOBAL_CLEAN_ENERGY,GLOBAL,RENEWABLE_ENERGY,SOLAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,2026-06-01,4,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.063573518212376,0.3117638080836447,0.8250641635495104,0.6923076923076923,0.88,0.96,0.844102564102564,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,2026-06-01,5,GLOBAL_CLEAN_ENERGY,Clean-energy value chain,0.10101225363168864,0.2737690038630489,0.5120702026076711,0.7307692307692307,0.84,0.8,0.7902564102564102,MATURE,GLOBAL_UTILITIES,GLOBAL,RENEWABLE_ENERGY,CLEAN_ENERGY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,2026-07-01,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.6162245674234634,0.8211269285958334,1.189602515672727,1.0,1.0,1.0,1.0,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,2026-07-01,2,GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,0.30848671538172456,0.29822549629648276,0.4469219654197156,0.9615384615384616,0.96,0.92,0.9471794871794871,NEW,GLOBAL_TECHNOLOGY,GLOBAL,COMPUTING,QUANTUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,2026-07-01,3,GLOBAL_GENOMICS,Genomics and genomic medicine,0.1758621300992409,0.12862364442886398,0.39343239037295086,0.8461538461538461,0.84,0.88,0.8553846153846153,DEVELOPING,GLOBAL_BIOTECHNOLOGY,GLOBAL,BIOTECHNOLOGY,GENOMICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,2026-07-01,4,GLOBAL_ROBOTICS_AUTOMATION,Robotics and industrial automation,0.2630519263339468,0.23234008126346062,0.20254223896634582,0.8846153846153846,0.92,0.6,0.8015384615384614,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,INDUSTRIAL_AUTOMATION,ROBOTICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,2026-07-01,5,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,-0.022158807150880144,0.0949560387550239,0.5908657682836504,0.6153846153846154,0.76,0.96,0.7784615384615383,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,2026-08-03,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.08014106201213389,0.29603390256441475,0.763247889411061,0.8076923076923077,1.0,1.0,0.9358974358974359,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,2026-08-03,2,GLOBAL_GENOMICS,Genomics and genomic medicine,0.15238994517050064,0.05403413569280291,0.3122852239015592,0.9230769230769231,0.72,0.96,0.8676923076923077,DEVELOPING,GLOBAL_BIOTECHNOLOGY,GLOBAL,BIOTECHNOLOGY,GENOMICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,2026-08-03,3,GLOBAL_BIOTECHNOLOGY,Biotechnology industry,0.155536060821593,0.06903740895293398,0.23371031524647945,0.9615384615384616,0.76,0.8,0.8405128205128205,MATURE,GLOBAL_HEALTHCARE,GLOBAL,BIOTECHNOLOGY,BIOTECHNOLOGY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,2026-08-03,4,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.29281736342181497,0.2377233622549424,0.02622669416330048,1.0,0.96,0.48,0.8133333333333332,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,2026-08-03,5,EUROPE_BANKS,Europe banking industry,0.1392171382544407,0.04480907142994628,0.22226753167951419,0.8846153846153846,0.68,0.76,0.7748717948717948,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,,1,GLOBAL_GENOMICS,Genomics and genomic medicine,0.3745935616962699,0.283715590636167,0.4980921558327329,1.0,0.9230769230769231,0.92,0.9476923076923076,DEVELOPING,GLOBAL_BIOTECHNOLOGY,GLOBAL,BIOTECHNOLOGY,GENOMICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,,2,GLOBAL_BIOTECHNOLOGY,Biotechnology industry,0.24005076310972884,0.18783722997094499,0.29418935606827357,0.9615384615384616,0.8461538461538461,0.84,0.8825641025641024,MATURE,GLOBAL_HEALTHCARE,GLOBAL,BIOTECHNOLOGY,BIOTECHNOLOGY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,,3,GLOBAL_SOFTWARE,Software and cloud businesses,0.1490642300577938,0.27386532438471667,0.09052742801813252,0.8846153846153846,0.8846153846153846,0.56,0.7764102564102563,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,,4,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.17233476888219657,-0.08438700367619578,0.49313127526870004,0.9230769230769231,0.46153846153846156,0.88,0.7548717948717949,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,,5,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.07692968786794041,0.31699656089539885,0.06471618378578037,0.7692307692307693,1.0,0.48,0.7497435897435896,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
